date,time,cum_ticks,open,high,low,close,cum_dollar_value,cum_buy_volume,cum_volume
2023-09-01,13:35:00.130,135073,1644.72,1644.95,1644.09,1644.09,103886.69911800005,84115.45349999682,84115.45349999682
2023-09-01,13:35:49.572,135215,1644.09,1644.09,1643.55,1643.55,102691.47561600001,84177.92649999667,84177.92649999667
2023-09-01,13:36:03.480,135342,1643.55,1643.58,1643.36,1643.57,100310.29150699994,84238.96189999672,84238.96189999672
2023-09-01,13:36:32.265,135420,1643.57,1643.57,1643.13,1643.13,105146.69386599999,84302.94769999672,84302.94769999672
2023-09-01,13:36:32.265,135446,1643.13,1643.13,1642.96,1642.96,105617.35184799999,84367.23009999668,84367.23009999668
2023-09-01,13:36:32.265,135483,1642.96,1642.96,1642.74,1642.74,100800.653101,84428.58739999672,84428.58739999672
2023-09-01,13:36:48.443,135561,1642.97,1642.97,1642.56,1642.56,100027.07662599998,84489.47169999663,84489.47169999663
2023-09-01,13:37:00.577,135684,1642.56,1642.56,1642.35,1642.48,115592.13417799998,84559.8493999965,84559.8493999965
2023-09-01,13:37:00.577,135703,1642.48,1642.48,1642.48,1642.48,105300.87103200001,84623.96029999648,84623.96029999648
2023-09-01,13:37:06.416,135793,1642.45,1642.45,1642.11,1642.24,101247.44142799999,84685.6134999964,84685.6134999964
2023-09-01,13:37:44.850,135888,1642.28,1642.72,1642.28,1642.72,100639.19407399997,84746.88949999634,84746.88949999634
2023-09-01,13:38:15.534,136048,1642.75,1642.85,1642.44,1642.71,110711.00152099997,84814.28789999618,84814.28789999618
2023-09-01,13:39:06.729,136200,1642.72,1642.75,1642.6,1642.64,101949.42377300002,84876.35119999618,84876.35119999618
2023-09-01,13:39:41.199,136330,1642.64,1643.06,1642.56,1642.56,100017.90448099998,84937.22979999609,84937.22979999609
2023-09-01,13:40:03.807,136458,1642.56,1642.56,1642.14,1642.27,100340.80145300002,84998.32639999596,84998.32639999596
2023-09-01,13:40:41.990,136563,1642.28,1642.55,1642.28,1642.55,101190.37088400002,85059.93839999582,85059.93839999582
2023-09-01,13:41:00.790,136686,1642.55,1642.55,1642.25,1642.55,111122.11669300006,85127.59299999577,85127.59299999577
2023-09-01,13:41:16.725,136807,1642.55,1642.81,1642.12,1642.13,100612.58721599997,85188.8481999956,85188.8481999956
2023-09-01,13:41:41.394,136901,1642.13,1642.42,1642.12,1642.42,100870.59997499996,85250.27319999554,85250.27319999554
2023-09-01,13:41:52.185,136975,1642.42,1642.83,1642.42,1642.48,102751.80637299998,85312.82719999546,85312.82719999546
2023-09-01,13:41:58.139,137051,1642.48,1642.48,1642.05,1642.24,101359.62634999998,85374.54759999539,85374.54759999539
2023-09-01,13:41:59.207,137084,1642.24,1642.39,1642.24,1642.38,105749.249634,85438.93789999542,85438.93789999542
2023-09-01,13:41:59.207,137099,1642.38,1642.38,1642.35,1642.35,107244.16098100001,85504.23619999539,85504.23619999539
2023-09-01,13:41:59.207,137113,1642.3,1642.3,1642.1,1642.1,104115.099439,85567.63679999538,85567.63679999538
2023-09-01,13:41:59.448,137150,1642.09,1642.09,1642.0,1642.0,100062.05989,85628.57409999541,85628.57409999541
2023-09-01,13:42:22.160,137264,1642.0,1642.15,1641.87,1642.14,105825.20256000003,85693.02369999542,85693.02369999542
2023-09-01,13:43:05.775,137408,1642.01,1642.01,1641.83,1641.99,104901.587038,85756.91289999535,85756.91289999535
2023-09-01,13:43:05.775,137429,1641.99,1641.99,1641.99,1641.99,111924.44216099998,85825.07679999534,85825.07679999534
2023-09-01,13:43:07.538,137460,1641.99,1641.99,1641.84,1641.89,101372.39980199999,85886.81819999526,85886.81819999526
2023-09-01,13:43:11.203,137477,1641.89,1641.9,1641.89,1641.9,113456.86378300001,85955.91919999527,85955.91919999527
2023-09-01,13:43:12.284,137531,1641.9,1642.54,1641.9,1642.54,100032.12348600003,86016.83199999522,86016.83199999522
2023-09-01,13:43:31.244,137632,1642.54,1643.08,1642.53,1643.08,101873.28210499998,86078.84049999512,86078.84049999512
2023-09-01,13:43:53.564,137729,1643.08,1643.5,1643.08,1643.38,103318.58363699997,86141.70949999498,86141.70949999498
2023-09-01,13:43:57.394,137764,1643.38,1643.38,1643.12,1643.13,129223.82663600001,86220.35279999497,86220.35279999497
2023-09-01,13:44:00.129,137830,1643.13,1643.17,1643.12,1643.12,120370.842459,86293.60959999498,86293.60959999498
2023-09-01,13:44:45.947,137947,1643.12,1643.36,1642.82,1642.82,102949.27889699994,86356.26179999491,86356.26179999491
2023-09-01,13:45:01.719,138099,1642.81,1642.81,1641.84,1641.85,100096.62518699997,86417.20589999482,86417.20589999482
2023-09-01,13:45:31.140,138225,1641.84,1642.02,1641.73,1641.88,100224.75283600001,86478.25039999481,86478.25039999481
2023-09-01,13:45:32.224,138323,1641.84,1641.84,1641.27,1641.33,102864.219783,86540.91879999482,86540.91879999482
2023-09-01,13:45:32.925,138367,1641.27,1641.44,1641.1,1641.44,100873.78576599999,86602.38309999484,86602.38309999484
2023-09-01,13:45:37.621,138390,1641.45,1641.52,1641.45,1641.51,106965.585448,86667.54609999484,86667.54609999484
2023-09-01,13:45:38.512,138417,1641.51,1641.51,1641.23,1641.24,100751.50140200001,86728.92599999487,86728.92599999487
2023-09-01,13:45:41.093,138593,1641.24,1641.24,1640.04,1640.04,104038.74800499994,86792.3431999947,86792.3431999947
2023-09-01,13:45:41.141,138621,1640.03,1640.03,1640.0,1640.0,106930.89771999996,86857.5441999947,86857.5441999947
2023-09-01,13:45:41.180,138718,1640.06,1640.06,1640.0,1640.0,100902.80829700001,86919.07029999462,86919.07029999462
2023-09-01,13:45:41.364,138721,1640.01,1640.01,1640.0,1640.0,126117.152303,86995.97099999462,86995.97099999462
2023-09-01,13:45:41.370,138831,1640.0,1640.0,1640.0,1640.0,104172.30800000003,87059.4906999946,87059.4906999946
2023-09-01,13:45:41.421,138962,1640.0,1640.0,1639.35,1639.36,104897.876063,87123.46319999454,87123.46319999454
2023-09-01,13:45:41.436,139004,1639.36,1639.36,1639.04,1639.04,100082.809991,87184.52109999453,87184.52109999453
2023-09-01,13:45:41.465,139065,1639.03,1639.1,1638.93,1638.96,104582.30892200001,87248.33069999453,87248.33069999453
2023-09-01,13:45:41.486,139110,1638.96,1639.0,1638.71,1638.75,102734.06921100002,87311.0184999945,87311.0184999945
2023-09-01,13:45:41.656,139203,1638.68,1638.74,1638.26,1638.26,103360.65472,87374.10209999444,87374.10209999444
2023-09-01,13:45:41.738,139241,1638.26,1638.37,1638.07,1638.07,107709.79717600004,87439.84999999445,87439.84999999445
2023-09-01,13:45:42.124,139344,1638.06,1638.12,1637.72,1637.85,143800.06108700004,87527.6451999944,87527.6451999944
2023-09-01,13:45:42.129,139370,1637.85,1638.17,1637.85,1638.17,101314.07843199998,87589.4998999944,87589.4998999944
2023-09-01,13:45:42.176,139400,1638.19,1638.45,1638.01,1638.45,107147.188791,87654.90499999441,87654.90499999441
2023-09-01,13:45:42.243,139428,1638.48,1638.8,1638.31,1638.37,109477.62125700002,87721.72109999447,87721.72109999447
2023-09-01,13:45:42.350,139483,1638.32,1638.51,1638.31,1638.39,101339.63946199993,87783.57619999448,87783.57619999448
2023-09-01,13:45:42.361,139499,1638.39,1638.5,1638.39,1638.5,126739.41873300003,87860.93069999445,87860.93069999445
2023-09-01,13:45:42.438,139604,1638.49,1638.52,1637.03,1637.03,101756.78888699993,87923.05559999442,87923.05559999442
2023-09-01,13:45:42.497,139646,1637.02,1637.47,1637.0,1637.09,100971.01223099999,87984.7354999944,87984.7354999944
2023-09-01,13:45:42.577,139678,1637.04,1637.47,1637.0,1637.28,102467.54107399998,88047.32209999439,88047.32209999439
2023-09-01,13:45:42.589,139698,1637.28,1637.83,1637.2,1637.46,104767.69384599998,88111.30539999438,88111.30539999438
2023-09-01,13:45:42.914,139746,1637.47,1638.36,1637.27,1638.34,101251.37663999997,88173.11669999441,88173.11669999441
2023-09-01,13:45:42.925,139757,1638.34,1638.35,1638.34,1638.35,100261.82960999999,88234.3138999944,88234.3138999944
2023-09-01,13:45:43.026,139783,1638.31,1638.32,1638.08,1638.09,100029.951494,88295.37259999439,88295.37259999439
2023-09-01,13:45:43.625,139830,1638.08,1638.33,1638.08,1638.09,107748.47091199999,88361.14639999435,88361.14639999435
2023-09-01,13:45:43.867,139856,1638.09,1638.23,1638.09,1638.23,101493.10734699998,88423.10379999435,88423.10379999435
2023-09-01,13:45:44.311,139901,1638.23,1638.88,1638.23,1638.88,102931.629458,88485.9207999943,88485.9207999943
2023-09-01,13:45:44.384,139933,1638.87,1638.88,1637.63,1638.29,106137.37474099998,88550.69699999425,88550.69699999425
2023-09-01,13:45:44.447,139959,1638.08,1638.36,1637.64,1638.21,101172.06658200001,88612.45519999428,88612.45519999428
2023-09-01,13:45:44.510,139977,1638.21,1638.76,1638.21,1638.76,102234.124439,88674.84869999427,88674.84869999427
2023-09-01,13:45:44.521,139999,1638.76,1638.87,1638.76,1638.87,100298.38175099998,88736.04969999424,88736.04969999424
2023-09-01,13:45:46.041,140042,1638.88,1639.12,1638.88,1639.11,101405.971182,88797.9193999942,88797.9193999942
2023-09-01,13:45:47.406,140085,1639.11,1639.57,1638.77,1639.56,103299.48500299997,88860.94399999421,88860.94399999421
2023-09-01,13:45:51.267,140138,1639.58,1639.95,1639.58,1639.86,100686.08255100003,88922.34639999422,88922.34639999422
2023-09-01,13:45:54.478,140204,1639.86,1640.39,1639.86,1640.02,104513.97411699999,88986.07079999425,88986.07079999425
2023-09-01,13:45:57.484,140276,1640.02,1640.47,1639.77,1640.19,103357.72596000003,89049.09299999422,89049.09299999422
2023-09-01,13:46:00.670,140376,1640.19,1640.43,1639.32,1639.32,112309.52633999992,89117.57439999422,89117.57439999422
2023-09-01,13:46:04.474,140439,1639.03,1639.58,1639.0,1639.57,100810.60846299994,89179.07399999416,89179.07399999416
2023-09-01,13:46:04.476,140454,1639.57,1639.57,1639.47,1639.47,105961.28754299998,89243.70329999419,89243.70329999419
2023-09-01,13:46:09.888,140499,1639.43,1639.77,1639.28,1639.32,101331.17327600002,89305.51409999412,89305.51409999412
2023-09-01,13:46:14.543,140573,1639.32,1640.15,1639.32,1639.51,103112.97289899999,89368.39659999411,89368.39659999411
2023-09-01,13:46:16.307,140605,1639.46,1639.46,1638.89,1638.89,103691.50645999999,89431.65759999407,89431.65759999407
2023-09-01,13:46:16.307,140637,1638.88,1638.88,1638.61,1638.61,100777.88979100001,89493.15559999405,89493.15559999405
2023-09-01,13:46:16.307,140651,1638.6,1638.6,1638.5,1638.5,122030.71996300001,89567.63159999404,89567.63159999404
2023-09-01,13:46:16.307,140666,1638.48,1638.48,1638.34,1638.34,103043.41840600001,89630.52299999403,89630.52299999403
2023-09-01,13:46:16.307,140681,1638.32,1638.32,1638.23,1638.23,115750.30568800001,89701.17849999406,89701.17849999406
2023-09-01,13:46:16.312,140698,1638.22,1638.22,1638.0,1638.0,135019.702787,89783.60569999408,89783.60569999408
2023-09-01,13:46:16.312,140699,1638.0,1638.0,1638.0,1638.0,242123.427,89931.42219999408,89931.42219999408
2023-09-01,13:46:16.312,140700,1638.0,1638.0,1638.0,1638.0,166172.9706,90032.87089999407,90032.87089999407
2023-09-01,13:46:16.312,140701,1638.0,1638.0,1638.0,1638.0,196160.8194,90152.62719999407,90152.62719999407
2023-09-01,13:46:26.687,140793,1638.0,1638.9,1638.0,1638.12,100834.05505200005,90214.169099994,90214.169099994
2023-09-01,13:46:31.565,140871,1638.12,1638.33,1637.8,1638.33,101561.51076399999,90276.16839999399,90276.16839999399
2023-09-01,13:46:33.243,140916,1638.34,1638.64,1638.31,1638.33,102275.163509,90338.58669999398,90338.58669999398
2023-09-01,13:46:40.530,140982,1638.33,1639.02,1638.33,1639.02,100534.74935200001,90399.9365999939,90399.9365999939
2023-09-01,13:46:42.781,141039,1639.02,1639.67,1639.02,1639.67,102065.83660800001,90462.19959999388,90462.19959999388
2023-09-01,13:46:50.000,141122,1639.67,1639.67,1638.86,1638.93,100237.10150299998,90523.3482999938,90523.3482999938
2023-09-01,13:47:02.162,141245,1638.94,1638.94,1638.34,1638.48,104368.102002,90587.04519999376,90587.04519999376
2023-09-01,13:47:19.805,141344,1638.47,1639.12,1638.46,1638.79,102774.38675699999,90649.75969999368,90649.75969999368
2023-09-01,13:47:25.179,141407,1638.79,1639.05,1638.79,1639.05,101998.35045800003,90711.9955999936,90711.9955999936
2023-09-01,13:47:32.048,141472,1639.11,1639.15,1638.82,1638.82,102872.02978000003,90774.76049999354,90774.76049999354
2023-09-01,13:47:41.402,141525,1638.82,1639.12,1638.72,1638.83,101053.54469200002,90836.4194999935,90836.4194999935
2023-09-01,13:47:49.338,141562,1638.83,1638.91,1638.83,1638.9,105359.67727699997,90900.7074999935,90900.7074999935
2023-09-01,13:47:55.701,141647,1638.9,1638.9,1637.79,1637.79,102455.07015000003,90963.23809999348,90963.23809999348
2023-09-01,13:48:08.880,141822,1637.79,1638.48,1637.37,1638.48,100334.68182399997,91024.49849999342,91024.49849999342
2023-09-01,13:48:14.272,141874,1638.47,1638.47,1637.76,1637.76,105292.46698800001,91088.77429999337,91088.77429999337
2023-09-01,13:48:20.321,141933,1637.68,1637.92,1637.47,1637.91,100035.45385199996,91149.85969999337,91149.85969999337
2023-09-01,13:48:30.070,142034,1637.91,1637.91,1637.04,1637.2,101415.47879000004,91211.79869999333,91211.79869999333
2023-09-01,13:48:35.551,142153,1637.2,1637.29,1636.53,1636.71,109418.04087500004,91278.64909999323,91278.64909999323
2023-09-01,13:48:36.666,142201,1636.71,1636.91,1636.43,1636.91,103474.83656300002,91341.87039999326,91341.87039999326
2023-09-01,13:48:37.290,142266,1636.91,1637.32,1636.91,1637.32,100265.94696300001,91403.11459999329,91403.11459999329
2023-09-01,13:48:40.766,142357,1637.32,1637.84,1637.32,1637.46,100760.97800799995,91464.64629999328,91464.64629999328
2023-09-01,13:48:54.641,142462,1637.46,1637.67,1636.52,1636.56,103230.87874499997,91527.70079999322,91527.70079999322
2023-09-01,13:48:56.438,142649,1636.56,1636.67,1635.49,1635.49,100219.87976799996,91588.95089999311,91588.95089999311
2023-09-01,13:48:57.093,142694,1635.47,1635.54,1635.35,1635.36,100807.88587499996,91650.59239999313,91650.59239999313
2023-09-01,13:48:57.105,142766,1635.36,1635.36,1635.0,1635.0,100237.847654,91711.89409999311,91711.89409999311
2023-09-01,13:48:57.177,142936,1635.0,1635.01,1634.66,1634.72,100803.89775599996,91773.55129999308,91773.55129999308
2023-09-01,13:48:57.235,142964,1634.72,1634.8,1634.71,1634.8,104268.72578500002,91837.33409999308,91837.33409999308
2023-09-01,13:48:57.492,143009,1634.8,1635.06,1634.8,1635.06,100379.24615900003,91898.7308999931,91898.7308999931
2023-09-01,13:48:57.646,143039,1635.28,1635.31,1634.86,1634.86,101759.356198,91960.9625999931,91960.9625999931
2023-09-01,13:48:59.031,143102,1635.37,1636.43,1635.16,1636.43,103880.502636,92024.47099999308,92024.47099999308
2023-09-01,13:48:59.303,143133,1636.42,1636.43,1635.81,1635.99,118738.023167,92097.04709999307,92097.04709999307
2023-09-01,13:48:59.322,143152,1636.08,1636.32,1636.08,1636.12,102611.116627,92159.76109999306,92159.76109999306
2023-09-01,13:48:59.342,143173,1636.12,1636.12,1635.55,1635.55,104224.88467099999,92223.47769999312,92223.47769999312
2023-09-01,13:48:59.382,143211,1635.55,1636.32,1635.55,1636.29,102908.24578400001,92286.37339999311,92286.37339999311
2023-09-01,13:48:59.388,143230,1636.3,1636.4,1636.3,1636.39,100542.437064,92347.81729999311,92347.81729999311
2023-09-01,13:48:59.415,143265,1636.4,1636.67,1636.31,1636.35,102086.710587,92410.19899999311,92410.19899999311
2023-09-01,13:48:59.442,143300,1636.34,1636.78,1636.14,1636.51,101673.702475,92472.32949999312,92472.32949999312
2023-09-01,13:48:59.446,143329,1636.78,1636.99,1636.07,1636.99,110306.58865299998,92539.72179999313,92539.72179999313
2023-09-01,13:48:59.503,143357,1636.77,1636.89,1636.05,1636.29,101784.06505299998,92601.91859999317,92601.91859999317
2023-09-01,13:49:00.046,143430,1636.52,1636.89,1636.52,1636.89,100672.28774299996,92663.42689999321,92663.42689999321
2023-09-01,13:49:00.106,143451,1636.89,1637.03,1636.88,1636.88,109319.25398899999,92730.20969999318,92730.20969999318
2023-09-01,13:49:00.106,143461,1636.88,1636.88,1636.61,1636.61,107703.301792,92796.01259999319,92796.01259999319
2023-09-01,13:49:00.106,143477,1636.6,1636.6,1636.2,1636.2,111612.64017099999,92864.21869999319,92864.21869999319
2023-09-01,13:49:00.998,143517,1636.88,1637.03,1636.82,1637.03,101709.70744200003,92926.35059999318,92926.35059999318
2023-09-01,13:49:01.161,143553,1637.03,1637.2,1637.03,1637.2,104746.22411800001,92990.3339999932,92990.3339999932
2023-09-01,13:49:09.252,143637,1637.28,1637.88,1637.28,1637.87,109358.10371599994,93057.11219999318,93057.11219999318
2023-09-01,13:49:11.473,143685,1637.87,1637.87,1636.9,1636.9,103425.20734699999,93120.28069999319,93120.28069999319
2023-09-01,13:49:16.537,143752,1636.9,1637.52,1636.9,1636.92,100173.16581199999,93181.46449999315,93181.46449999315
2023-09-01,13:49:16.606,143774,1636.92,1637.08,1636.92,1637.08,112265.058327,93250.04569999313,93250.04569999313
2023-09-01,13:49:18.453,143817,1637.08,1637.28,1636.28,1636.28,117594.81257199998,93321.89159999306,93321.89159999306
2023-09-01,13:49:19.900,143850,1636.28,1636.65,1636.28,1636.65,100398.176628,93383.2421999931,93383.2421999931
2023-09-01,13:49:23.564,143932,1636.71,1637.43,1636.71,1637.15,101802.51853000004,93445.43429999305,93445.43429999305
2023-09-01,13:49:40.105,144052,1637.15,1638.32,1637.11,1638.31,101347.90192699997,93507.31499999302,93507.31499999302
2023-09-01,13:49:42.969,144116,1638.23,1638.23,1637.44,1637.44,101078.80661599999,93569.02919999299,93569.02919999299
2023-09-01,13:49:51.465,144190,1637.44,1637.76,1637.03,1637.63,101949.955961,93631.29159999298,93631.29159999298
2023-09-01,13:50:00.020,144301,1637.63,1638.0,1637.24,1637.24,100039.50496699996,93692.37179999294,93692.37179999294
2023-09-01,13:50:04.555,144357,1637.25,1637.98,1637.25,1637.85,100010.596661,93753.43649999288,93753.43649999288
2023-09-01,13:50:11.864,144442,1637.85,1638.36,1637.84,1638.01,102291.63530299996,93815.88029999292,93815.88029999292
2023-09-01,13:50:20.406,144516,1638.01,1638.18,1637.68,1637.95,102321.16826700002,93878.34909999289,93878.34909999289
2023-09-01,13:50:26.242,144567,1637.95,1637.95,1637.52,1637.52,100995.118529,93940.01419999286,93940.01419999286
2023-09-01,13:50:31.283,144640,1637.52,1637.52,1637.1,1637.27,102725.74064699998,94002.75899999289,94002.75899999289
2023-09-01,13:50:47.169,144777,1637.27,1637.28,1636.31,1636.63,101805.90359200002,94064.9600999928,94064.9600999928
2023-09-01,13:50:49.993,144863,1636.63,1636.63,1635.57,1635.58,101623.48693700001,94127.07849999274,94127.07849999274
2023-09-01,13:50:58.043,144971,1635.58,1636.06,1635.22,1635.58,100012.42218499999,94188.22069999264,94188.22069999264
2023-09-01,13:51:05.133,145089,1635.58,1636.51,1635.27,1636.18,102523.941709,94250.88549999268,94250.88549999268
2023-09-01,13:51:11.341,145192,1636.18,1637.28,1636.18,1636.5,102926.90197899996,94313.76659999267,94313.76659999267
2023-09-01,13:51:17.554,145277,1636.5,1636.5,1635.38,1635.39,100805.99448200004,94375.39439999263,94375.39439999263
2023-09-01,13:51:22.291,145360,1635.39,1636.48,1635.39,1636.22,100311.81221799998,94436.71349999259,94436.71349999259
2023-09-01,13:51:26.001,145454,1636.22,1637.0,1636.22,1637.0,100644.62248899999,94498.20879999259,94498.20879999259
2023-09-01,13:51:40.639,145584,1637.0,1637.63,1636.53,1637.63,100634.52355499999,94559.68139999252,94559.68139999252
2023-09-01,13:51:45.836,145627,1637.63,1637.71,1637.52,1637.53,100394.414565,94620.9854999925,94620.9854999925
2023-09-01,13:51:52.491,145717,1637.53,1637.62,1636.73,1637.06,101759.09698599998,94683.14299999246,94683.14299999246
2023-09-01,13:52:04.746,145832,1637.06,1637.36,1636.97,1637.05,100214.09636200001,94744.35649999253,94744.35649999253
2023-09-01,13:52:08.487,145927,1637.05,1637.71,1636.63,1637.41,100204.26684599998,94805.56279999249,94805.56279999249
2023-09-01,13:52:26.495,146061,1637.41,1637.69,1636.63,1636.63,100809.373682,94867.13789999235,94867.13789999235
2023-09-01,13:52:36.420,146173,1636.63,1636.64,1635.67,1636.15,102847.75177900003,94929.99499999227,94929.99499999227
2023-09-01,13:52:42.099,146246,1636.15,1636.88,1636.14,1636.7,102767.26739399998,94992.79219999221,94992.79219999221
2023-09-01,13:52:52.800,146349,1636.7,1636.82,1636.17,1636.17,103363.35686199994,95055.95499999223,95055.95499999223
2023-09-01,13:53:02.420,146463,1636.17,1636.61,1635.86,1636.6,107634.05545499997,95121.73029999221,95121.73029999221
2023-09-01,13:53:14.908,146554,1636.6,1636.6,1635.59,1635.84,100873.39672800002,95183.38939999216,95183.38939999216
2023-09-01,13:53:35.998,146688,1635.89,1637.19,1635.89,1636.96,101323.2562,95245.29539999206,95245.29539999206
2023-09-01,13:53:52.995,146779,1636.95,1637.28,1636.83,1637.17,100607.02153799999,95306.75199999205,95306.75199999205
2023-09-01,13:53:59.864,146866,1637.17,1637.17,1636.47,1637.04,102205.41110700007,95369.19019999189,95369.19019999189
2023-09-01,13:54:10.899,146987,1637.11,1637.33,1636.81,1637.09,101504.514091,95431.18899999182,95431.18899999182
2023-09-01,13:54:26.886,147119,1637.09,1638.42,1637.09,1638.42,100279.602212,95492.4151999917,95492.4151999917
2023-09-01,13:54:27.496,147175,1638.43,1638.81,1638.36,1638.81,100676.260399,95553.85319999166,95553.85319999166
2023-09-01,13:54:27.501,147207,1638.81,1638.81,1638.77,1638.77,102855.99720100002,95616.61609999166,95616.61609999166
2023-09-01,13:54:27.518,147252,1638.77,1638.77,1638.26,1638.67,111802.72608500003,95684.84899999165,95684.84899999165
2023-09-01,13:54:28.540,147292,1638.67,1638.67,1637.66,1637.66,101958.05033700005,95747.08549999163,95747.08549999163
2023-09-01,13:54:37.019,147373,1637.61,1638.38,1637.43,1638.38,107935.98179800001,95812.9873999916,95812.9873999916
2023-09-01,13:54:51.400,147471,1638.38,1638.79,1638.38,1638.53,103057.190624,95875.88109999157,95875.88109999157
2023-09-01,13:54:56.338,147549,1638.53,1638.53,1637.54,1637.54,100412.21771699999,95937.1828999916,95937.1828999916
2023-09-01,13:55:00.407,147665,1637.54,1638.56,1637.54,1638.25,102865.59025100005,95999.9751999917,95999.9751999917
2023-09-01,13:55:07.731,147795,1638.25,1639.77,1638.25,1639.77,105299.87897100001,96064.22069999162,96064.22069999162
2023-09-01,13:55:08.416,147877,1639.77,1640.42,1639.77,1640.03,100201.10421799998,96125.31579999157,96125.31579999157
2023-09-01,13:55:10.514,147958,1640.03,1641.07,1640.03,1641.06,100852.32089100004,96186.78009999159,96186.78009999159
2023-09-01,13:55:12.030,148006,1641.06,1641.06,1640.85,1640.98,100041.14325899997,96247.74759999156,96247.74759999156
2023-09-01,13:55:19.750,148087,1641.04,1641.4,1640.9,1640.97,108658.70197100002,96313.95329999157,96313.95329999157
2023-09-01,13:55:22.125,148169,1640.97,1640.97,1640.23,1640.23,102299.69682200006,96376.31009999149,96376.31009999149
2023-09-01,13:55:22.868,148198,1640.21,1640.21,1640.11,1640.11,103279.25127299997,96439.28069999152,96439.28069999152
2023-09-01,13:55:31.106,148297,1640.11,1640.96,1640.11,1640.61,102959.94910499999,96502.03709999152,96502.03709999152
2023-09-01,13:55:37.368,148365,1640.56,1640.78,1640.36,1640.77,100319.78564399997,96563.18729999148,96563.18729999148
2023-09-01,13:55:43.753,148473,1640.77,1640.77,1639.97,1640.34,104019.79660699998,96626.59839999149,96626.59839999149
2023-09-01,13:55:56.140,148571,1640.42,1640.52,1639.85,1640.21,101432.102889,96688.43779999141,96688.43779999141
2023-09-01,13:56:10.933,148727,1640.21,1640.48,1639.61,1639.62,108613.2444,96754.6698999914,96754.6698999914
2023-09-01,13:56:19.893,148821,1639.62,1640.07,1639.41,1640.07,102381.40675299997,96817.10979999132,96817.10979999132
2023-09-01,13:56:29.688,148902,1640.07,1640.27,1639.85,1640.03,100918.03458800002,96878.64109999135,96878.64109999135
2023-09-01,13:56:32.776,148988,1640.03,1640.06,1639.58,1640.06,100030.39661100002,96939.64309999131,96939.64309999131
2023-09-01,13:56:54.263,149120,1640.06,1640.86,1639.92,1640.86,101126.63508599997,97001.2945999912,97001.2945999912
2023-09-01,13:56:57.261,149230,1640.87,1641.68,1640.87,1641.48,101102.23704799998,97062.8914999912,97062.8914999912
2023-09-01,13:57:09.393,149350,1641.48,1641.48,1641.2,1641.2,102652.82147799998,97125.43519999125,97125.43519999125
2023-09-01,13:57:28.544,149455,1641.19,1641.66,1641.09,1641.44,101831.51429700003,97187.47759999108,97187.47759999108
2023-09-01,13:57:39.931,149568,1641.44,1642.0,1641.28,1642.0,100602.706012,97248.75839999094,97248.75839999094
2023-09-01,13:57:44.752,149641,1642.0,1642.26,1641.92,1641.93,102658.758116,97311.27559999091,97311.27559999091
2023-09-01,13:57:51.123,149762,1641.93,1642.87,1641.93,1642.86,100682.99557700001,97372.57099999084,97372.57099999084
2023-09-01,13:57:57.398,149850,1642.86,1642.86,1642.11,1642.34,100479.04439999998,97433.74809999073,97433.74809999073
2023-09-01,13:58:00.063,149948,1642.34,1642.63,1642.34,1642.63,105162.60451100006,97497.7701999907,97497.7701999907
2023-09-01,13:58:02.727,150049,1642.64,1643.36,1642.64,1643.1,100552.77923900001,97558.96399999066,97558.96399999066
2023-09-01,13:58:12.081,150123,1643.09,1643.41,1642.98,1643.16,100844.86464000001,97620.33229999068,97620.33229999068
2023-09-01,13:58:19.511,150205,1643.16,1643.16,1642.65,1643.15,100933.57490099999,97681.76469999063,97681.76469999063
2023-09-01,13:58:26.774,150320,1643.15,1643.9,1643.06,1643.9,102391.56384499992,97744.07059999055,97744.07059999055
2023-09-01,13:58:34.822,150459,1643.9,1644.57,1643.9,1644.57,101757.996441,97805.9598999905,97805.9598999905
2023-09-01,13:58:51.357,150701,1644.57,1646.33,1644.34,1646.33,102443.966566,97868.22379999043,97868.22379999043
2023-09-01,13:58:51.625,150754,1646.33,1646.58,1646.24,1646.25,106627.67177700004,97932.98539999043,97932.98539999043
2023-09-01,13:58:54.354,150819,1646.25,1646.51,1646.03,1646.04,100242.28139500001,97993.87549999042,97993.87549999042
2023-09-01,13:58:58.894,150905,1646.04,1646.66,1646.02,1646.37,103231.317883,98056.57839999042,98056.57839999042
2023-09-01,13:58:59.456,150959,1646.37,1646.37,1645.82,1645.82,101342.52701999996,98118.13949999037,98118.13949999037
2023-09-01,13:59:01.266,151062,1645.79,1646.06,1645.4,1645.4,100144.174986,98178.9951999904,98178.9951999904
2023-09-01,13:59:02.671,151139,1645.4,1645.4,1644.45,1644.45,102032.18708499997,98241.02409999038,98241.02409999038
2023-09-01,13:59:05.593,151211,1644.45,1644.45,1643.83,1643.84,107361.68187999999,98306.32309999032,98306.32309999032
2023-09-01,13:59:15.361,151278,1643.84,1644.18,1643.8,1643.8,101082.60650399998,98367.80779999027,98367.80779999027
2023-09-01,13:59:18.743,151344,1643.68,1644.52,1643.63,1644.52,101850.12372900004,98429.75799999021,98429.75799999021
2023-09-01,13:59:18.758,151381,1644.54,1645.0,1644.39,1645.0,100318.39576799999,98490.75229999023,98490.75229999023
2023-09-01,13:59:18.761,151392,1645.03,1645.14,1645.03,1645.14,106439.23118100001,98555.45249999024,98555.45249999024
