date,time,cum_ticks,open,high,low,close,cum_dollar_value,cum_buy_volume,cum_volume
2023-09-04,00:36:09.403,4009,1635.32,1635.32,1635.32,1635.32,34700.345676,1379.5906999999986,1379.5906999999986
2023-09-04,00:36:09.403,4016,1635.32,1635.32,1635.32,1635.32,20829.07084,1392.3276999999987,1392.3276999999987
2023-09-04,00:36:09.403,4020,1635.32,1635.32,1635.32,1635.32,20731.605767999998,1405.0050999999985,1405.0050999999985
2023-09-04,00:36:09.403,4026,1635.32,1635.32,1635.32,1635.32,20075.024788000002,1417.2809999999986,1417.2809999999986
2023-09-04,00:36:09.403,4030,1635.32,1635.32,1635.32,1635.32,22546.810967999998,1431.0683999999987,1431.0683999999987
2023-09-04,00:36:09.403,4046,1635.32,1635.32,1635.32,1635.32,24370.519831999998,1445.9709999999989,1445.9709999999989
2023-09-04,00:36:09.403,4057,1635.32,1635.32,1635.27,1635.27,24954.138032,1461.230799999999,1461.230799999999
2023-09-04,00:36:09.403,4061,1635.27,1635.27,1635.25,1635.25,20185.971550000002,1473.574999999999,1473.574999999999
2023-09-04,00:36:09.403,4070,1635.24,1635.24,1635.19,1635.19,22630.039998,1487.4142999999992,1487.4142999999992
2023-09-04,00:36:09.403,4084,1635.19,1635.19,1635.11,1635.11,20898.401787,1500.1948999999993,1500.1948999999993
2023-09-04,00:36:09.403,4093,1635.1,1635.1,1635.06,1635.06,21977.867431999995,1513.6363999999994,1513.6363999999994
2023-09-04,00:36:09.403,4098,1635.05,1635.05,1635.04,1635.04,25806.024900000004,1529.4194999999997,1529.4194999999997
2023-09-04,00:36:09.403,4104,1635.02,1635.02,1635.01,1635.01,22853.135045999996,1543.3968,1543.3968
2023-09-04,00:36:09.403,4114,1635.01,1635.01,1635.0,1635.0,29519.277554,1561.4514,1561.4514
2023-09-04,00:36:09.403,4121,1635.0,1635.0,1634.95,1634.95,22447.312341,1575.181,1575.181
2023-09-04,00:36:09.403,4126,1634.95,1634.95,1634.93,1634.93,27432.678348,1591.96,1591.96
2023-09-04,00:36:09.403,4132,1634.92,1634.92,1634.86,1634.86,20274.872039,1604.3612000000003,1604.3612000000003
2023-09-04,00:36:09.403,4143,1634.85,1634.85,1634.8,1634.8,34156.015089,1625.2541000000006,1625.2541000000006
2023-09-04,00:36:09.403,4150,1634.79,1634.79,1634.78,1634.78,22738.55994,1639.1633000000004,1639.1633000000004
2023-09-04,00:36:09.403,4159,1634.77,1634.77,1634.73,1634.73,20964.30192,1651.9874000000002,1651.9874000000002
2023-09-04,00:36:09.403,4163,1634.72,1634.72,1634.71,1634.71,110316.47882,1719.4712000000002,1719.4712000000002
2023-09-04,00:36:09.403,4165,1634.71,1634.71,1634.7,1634.7,49015.17236999999,1749.4554000000003,1749.4554000000003
2023-09-04,00:36:24.572,4191,1635.14,1635.14,1634.99,1635.0,20200.919582000002,1761.8107,1761.8107
2023-09-04,00:37:07.535,4257,1634.99,1635.11,1634.99,1635.1,20309.35193400001,1774.232,1774.232
2023-09-04,00:38:00.737,4323,1635.11,1635.11,1635.1,1635.11,20237.399761999994,1786.6088,1786.6088
2023-09-04,00:38:52.905,4359,1635.1,1635.25,1635.1,1635.24,31957.708149,1806.1523000000007,1806.1523000000007
2023-09-04,00:38:52.905,4361,1635.24,1635.24,1635.24,1635.24,31425.061176000003,1825.3697000000006,1825.3697000000006
2023-09-04,00:38:52.905,4366,1635.24,1635.24,1635.24,1635.24,20022.859704000002,1837.6143000000006,1837.6143000000006
2023-09-04,00:39:27.785,4451,1635.24,1635.25,1635.24,1635.25,21780.167384000004,1850.933500000001,1850.933500000001
2023-09-04,00:39:54.668,4476,1635.24,1635.25,1635.24,1635.25,20330.211448000002,1863.366000000001,1863.366000000001
2023-09-04,00:40:19.579,4540,1635.25,1635.51,1635.25,1635.51,22047.272573000002,1876.8468000000007,1876.8468000000007
2023-09-04,00:40:49.951,4570,1635.51,1635.51,1635.5,1635.51,27563.734983999995,1893.700100000001,1893.700100000001
2023-09-04,00:40:57.847,4583,1635.51,1635.52,1635.51,1635.52,20128.308755,1906.0071000000012,1906.0071000000012
2023-09-04,00:41:36.274,4645,1635.52,1635.67,1635.51,1635.67,20022.25559,1918.2489000000005,1918.2489000000005
2023-09-04,00:42:02.603,4694,1635.66,1635.67,1635.66,1635.67,20579.989653,1930.8309000000002,1930.8309000000002
2023-09-04,00:42:03.417,4733,1635.68,1635.99,1635.68,1635.9,20012.761440000002,1943.064899999999,1943.064899999999
2023-09-04,00:42:45.235,4786,1635.9,1636.1,1635.9,1636.1,25061.727998000002,1958.3833999999974,1958.3833999999974
2023-09-04,00:42:45.236,4802,1636.1,1636.2,1636.1,1636.2,23834.91982,1972.9510999999975,1972.9510999999975
2023-09-04,00:42:45.444,4819,1636.2,1636.35,1636.2,1636.35,20865.130480000003,1985.703099999997,1985.703099999997
2023-09-04,00:43:06.910,4885,1636.35,1636.36,1636.35,1636.35,20129.086936999996,1998.0042999999962,1998.0042999999962
2023-09-04,00:43:24.235,4923,1636.35,1636.37,1636.34,1636.36,30833.735618000002,2016.8471999999954,2016.8471999999954
2023-09-04,00:43:56.338,4952,1636.36,1636.36,1636.35,1636.35,31476.531343999995,2036.0829999999946,2036.0829999999946
2023-09-04,00:43:56.341,4963,1636.35,1636.35,1636.31,1636.31,20092.452675,2048.3618999999935,2048.3618999999935
2023-09-04,00:44:18.222,5027,1636.3,1636.3,1636.1,1636.1,23200.839303,2062.5423999999934,2062.5423999999934
2023-09-04,00:44:25.433,5050,1636.1,1636.1,1636.08,1636.09,21186.765015999994,2075.4919999999943,2075.4919999999943
2023-09-04,00:44:25.434,5055,1636.09,1636.09,1636.09,1636.09,23385.616024000003,2089.785599999994,2089.785599999994
2023-09-04,00:44:25.738,5073,1636.09,1636.24,1636.09,1636.24,20572.661859000003,2102.3596999999936,2102.3596999999936
2023-09-04,00:44:27.275,5088,1636.25,1636.3,1636.25,1636.29,27675.392005,2119.2731999999937,2119.2731999999937
2023-09-04,00:44:33.178,5108,1636.29,1636.3,1636.29,1636.3,20267.606541,2131.6594999999943,2131.6594999999943
2023-09-04,00:44:43.920,5133,1636.3,1636.3,1636.29,1636.3,20599.54208,2144.248599999993,2144.248599999993
2023-09-04,00:45:09.031,5222,1636.32,1636.41,1636.32,1636.41,20980.119181,2157.0694999999937,2157.0694999999937
2023-09-04,00:45:12.451,5245,1636.41,1636.56,1636.41,1636.56,20098.391825,2169.351299999993,2169.351299999993
2023-09-04,00:45:51.546,5292,1636.6,1636.67,1636.6,1636.67,21826.272585000006,2182.687099999992,2182.687099999992
2023-09-04,00:46:07.030,5365,1636.67,1636.68,1636.66,1636.68,20770.716057,2195.377899999993,2195.377899999993
2023-09-04,00:46:24.868,5385,1636.68,1636.68,1636.67,1636.67,20193.113528,2207.7157999999927,2207.7157999999927
2023-09-04,00:46:24.871,5399,1636.67,1636.67,1636.67,1636.67,20238.406552000004,2220.0813999999923,2220.0813999999923
2023-09-04,00:46:30.222,5428,1636.67,1636.67,1636.45,1636.45,20318.45563899999,2232.496399999992,2232.496399999992
